order_id,user_life_cycle_type,user_id,Count,actually_paid,user_mod_100
1r945bs9bz210208230559841,专家问诊成熟期,"18,612,753",1,279,53
60zrenrzsb210206102539787,专家问诊流失期,"18,609,191",1,120,91
3qms5bngzs210218134952003,专家问诊成熟期,"18,563,503",1,300,3
sxjk8unoft210203160909131,,"18,502,198",1,30,98
c83kcqn5cu210218222326695,专家问诊成熟期,"18,486,613",1,20,13
5sshnct2wu210212200157237,专家问诊成熟期,"18,411,766",1,35,66
0oni0kun8t210202225640844,,"18,333,273",1,29,73
xjwzigm7z4210219175021727,非问诊成长期,"18,263,444",1,20,44
7bhdhdidk9210221214903482,非问诊成长期,"18,228,366",1,350,66
c06lpedmth210217200015895,专家问诊成熟期,"18,225,056",1,300,56
iaiu0g6w7t210210193645203,专家问诊流失期,"18,218,597",1,300,97
1if5s2s1ya210217041337509,非问诊成长期,"18,198,961",1,100,61
vkb9g33k4m210215224824417,专家问诊成长期,"18,185,005",1,120,5
00si6veuk9210202162139202,,"18,172,930",1,30,30
ezo7uljps2210218223922001,问诊成长期,"18,133,170",1,300,70
f0ha19l598210207220919471,专家问诊成熟期,"18,104,141",1,30,41
q6c6p9jemb210207163048302,问诊成长期,"18,083,226",1,300,26
o37bzw4n4m210203151021555,,"18,057,479",1,150,79
jv8xe3lnv8210131120802858,,"18,032,592",1,200,92
7li9mzd53l210217191328037,非问诊成长期,"17,973,284",1,216,84
lwen2wtvr4210221223807253,非问诊成长期,"17,953,362",1,399,62
zdmacx8b6x210211121517332,非问诊成长期,"17,953,362",1,399,62
cz7nx7374t210203140712276,,"17,932,487",1,150,87
u6fr1jv0d4210202113742482,,"17,878,090",1,150,90
4p8ja80t8x210204225000867,,"17,872,657",1,30,57
jrgjkrvlhe210219202638174,引入期,"17,871,236",1,40,36
muq14jf7cl210204012207472,,"17,826,008",1,50,8
7503qjzrf2210215090133442,引入期,"17,822,082",1,200,82
3w0i94qn9n210209151226442,专家问诊成熟期,"17,815,471",1,50,71
b0uwr0393m210129154125385,,"17,815,471",1,100,71
kl85i0cbwn210202162531428,,"17,815,471",1,150,71
sq2hqevmyy210218144345500,专家问诊成熟期,"17,790,188",1,50,88
1rgkomikzb210221150507131,专家问诊成熟期,"17,782,152",1,100,52
n2le8v2s0g210220201031079,专家问诊成熟期,"17,714,230",1,80,30
9suy9ti2cc210219162159064,专家问诊成长期,"17,690,138",1,45,38
865rzr077j210222153027350,非问诊成长期,"17,676,056",1,10,56
toimf8k2ih210216110418070,引入期,"17,655,571",1,50,71
4rdcgal6ea210202165520806,,"17,645,738",1,30,38
ax6cau8xq3210216083526536,专家问诊流失期,"17,640,458",1,35,58
myucyutz5m210211123613630,专家问诊流失期,"17,640,458",1,80,58
buchvqhcfu210211003626689,非问诊成长期,"17,604,327",1,250,27
yfpu8pojeq210208192552887,非问诊成长期,"17,593,958",1,20,58
3x9176wzms210208204515269,专家问诊流失期,"17,577,928",1,200,28
roke4ql9to210130105601397,,"17,553,503",1,50,3
gcp73ate38210218085824031,专家问诊成长期,"17,544,434",1,60,34
np7llu797d210222181410458,非问诊成长期,"17,540,178",1,250,78
oihapusz7e210222161415787,非问诊成长期,"17,540,178",1,30,78
mf0rq1gqa9210220114537656,专家问诊成熟期,"17,489,653",1,8,53
9rjvwxcmuy210214085855867,专家问诊成熟期,"17,469,264",1,188,64
rneirsaykn210220203439439,非问诊成长期,"17,457,828",1,200,28
8mdgva9z4z210209201128978,专家问诊成熟期,"17,438,278",1,388,78
iawh64uu5j210205163710246,,"17,420,110",1,158,10
mymlzq5cxa210214074932387,专家问诊成熟期,"17,416,079",1,500,79
emst2984f3210221163655574,专家问诊流失期,"17,407,214",1,30,14
roro9dpin7210209220230414,专家问诊流失期,"17,404,731",1,80,31
s7yqbtfeb6210211161911142,专家问诊成熟期,"17,362,113",1,258,13
i2lsf7cmgq210214002723129,专家问诊流失期,"17,346,679",1,50,79
wpmk8vrsvo210215142102791,引入期,"17,332,036",1,20,36
0kotzrjoes210203093642040,,"17,318,584",1,30,84
wxr0728iue210130201012903,,"17,318,584",1,30,84
7tojhg2x62210201130811075,,"17,267,558",1,20,58
4m36pjvajd210218084754591,专家问诊成熟期,"17,266,968",1,50,68
pv70jvbllc210130113515335,,"17,247,828",1,60,28
dqs61z94ee210211100832028,专家问诊成熟期,"17,230,109",1,158,9
jsj7o9fwlr210201114511488,,"17,195,541",1,200,41
x01jm3zu9v210212164018169,专家问诊成熟期,"17,179,099",1,60,99
vdgseol9jr210208193838585,专家问诊成熟期,"17,136,882",1,300,82
ces163lrdv210201151023817,,"17,125,595",1,39,95
lor18bwtvn210215120014611,非问诊成长期,"17,119,996",1,50,96
kj71yjjra7210210233538633,非问诊成长期,"17,112,984",1,200,84
prc9ibip3g210207135611094,专家问诊成熟期,"17,112,070",1,300,70
yt3km9lme0210217003439013,专家问诊成长期,"17,030,890",1,50,90
g0lly7pboh210221130013942,专家问诊成熟期,"17,027,086",1,100,86
1jo9njaqmp210209173856047,专家问诊成熟期,"17,016,631",1,100,31
fisar7ftwv210218202515139,专家问诊成长期,"16,989,696",1,200,96
hng7g6tzf6210213134434309,非问诊成长期,"16,987,890",1,30,90
qkev6u99rd210130115925385,,"16,963,353",1,350,53
iykcz4kfaz210202085449161,,"16,893,873",1,88,73
6bkj54qq97210205111812668,,"16,873,886",1,180,86
ql7m96mpvd210130150334698,,"16,832,312",1,50,12
04rnr70zzc210222104638239,非问诊成长期,"16,803,767",1,25,67
866b9h8jlk210203161004281,,"16,793,328",1,300,28
lbtjx2mn8q210220132855122,非问诊成长期,"16,792,946",1,258,46
lnd11g8q2q210220165032896,专家问诊流失期,"16,756,742",1,80,42
rwbkf42ez1210212121652716,专家问诊成长期,"16,737,842",1,80,42
evqjsv24up210131182913614,,"16,687,929",1,300,29
29uv1yr8nz210216122053577,专家问诊成长期,"16,657,448",1,50,48
2s2ardsm0h210220155244428,非问诊成长期,"16,641,722",1,50,22
i70fo74n39210219142439418,专家问诊成熟期,"16,638,375",1,20,75
nkup0xuup3210213084317097,专家问诊成熟期,"16,638,375",1,20,75
l8ke78a78s210219170149990,专家问诊成长期,"16,635,871",1,300,71
cu01va0wu2210131181952804,,"16,624,355",1,29,55
88dsm3a0tu210214125808027,专家问诊成熟期,"16,621,316",1,50,16
76nzty3f12210210125513171,专家问诊成熟期,"16,609,529",1,160,29
x1m3mvuoda210220211523554,专家问诊成熟期,"16,609,529",1,160,29
yrvz46a3yl210129185151037,,"16,609,529",1,160,29
m6kjk6h3ye210204165905765,,"16,603,991",1,60,91
d8q0lays0c210201104647641,,"16,603,525",1,500,25
xt5c0sadhy210203195346315,,"16,586,700",1,500,0
bahnf3gj3x210206170638679,非问诊成长期,"16,560,953",1,150,53
xh8ta2r386210129160220317,,"16,392,513",1,30,13
ffdvmvw348210209175852423,专家问诊流失期,"16,391,916",1,89,16
gcpz8d2zc2210204111623809,,"16,256,009",1,35,9
zrb6gohnzk210205101503105,,"16,248,549",1,500,49
uywum76rw0210207145039452,非问诊成长期,"16,225,835",1,200,35
5njw7e8l8q210202132857581,,"16,176,071",1,78,71
869rs8ozub210203114023754,,"16,151,619",1,50,19
r1xps8lvbe210222194714525,专家问诊成长期,"16,116,326",1,200,26
64m1bqj3wf210208235511282,专家问诊成熟期,"16,114,329",1,300,29
ycqmfylefa210129112254067,,"16,106,171",1,20,71
datf7jox9p210206095739128,非问诊成长期,"16,085,422",1,80,22
ml9i0yiqhf210203121308332,,"16,023,170",1,50,70
ntwg2hal8j210203113928453,,"16,023,170",1,100,70
4gexa0j243210216162345883,非问诊成长期,"16,003,777",1,240,77
7m7ywxearx210130124201173,,"15,989,053",1,30,53
ai6kfqfdm4210206214844387,非问诊成长期,"15,905,270",1,60,70
j613uk896p210217153643266,非问诊成长期,"15,831,808",1,180,8
z20rzf902v210206112103248,非问诊成长期,"15,826,877",1,80,77
s6usmhsbbt210204211010046,,"15,812,092",1,20,92
toof8dszz7210217165021993,专家问诊成长期,"15,759,690",1,20,90
d5turd94mv210131181200558,,"15,757,684",1,500,84
eeavxjdfx5210209140320432,引入期,"15,739,092",1,150,92
109eaodpjd210221131735334,专家问诊成熟期,"15,734,658",1,500,58
pi7q0lcqsh210206211030883,非问诊成长期,"15,675,595",1,100,95
2hhpeb6u6f210213233035282,非问诊成长期,"15,627,719",1,199,19
dmll9fm6ph210205210738410,,"15,581,551",1,20,51
f6rr5781wc210214005045846,专家问诊成熟期,"15,510,821",1,150,21
1fkpbp3d3l210206182905988,问诊成长期,"15,502,381",1,60,81
m8kcg6hmdo210218135855298,专家问诊流失期,"15,501,063",1,50,63
721dapna30210219173644743,非问诊成长期,"15,479,212",1,200,12
vqn7pizoxo210207034024974,专家问诊成熟期,"15,474,864",1,100,64
7tueehipco210203102823595,,"15,417,328",1,30,28
c5zxv7up35210219101309122,专家问诊成长期,"15,407,961",1,500,61
xkynikfid4210222130054115,专家问诊成熟期,"15,389,852",1,50,52
au8k9aflqr210219104925097,专家问诊成熟期,"15,328,559",1,59,59
wr2czlh2sv210202211425344,,"15,328,161",1,60,61
6mqgo54ztl210216115450039,非问诊成长期,"15,273,541",1,258,41
7vbs10g7wp210201194427944,,"15,269,792",1,80,92
05ckf2d01t210205133603051,,"15,245,182",1,80,82
15o0q0vwd0210221110913935,专家问诊成熟期,"15,224,525",1,380,25
0o98jebho9210205172015369,,"15,222,765",1,50,65
aphflzc14p210205170100977,,"15,222,765",1,80,65
qzbo4xiurg210222085014156,非问诊成长期,"15,217,209",1,0,9
bavw2wqrq0210204231858204,,"15,186,720",1,10,20
81aueaqtrf210130165723609,,"15,074,877",1,80,77
9eee8fs7yn210219164449181,非问诊成长期,"15,061,440",1,30,40
m66b6rq26h210220152527776,专家问诊流失期,"15,057,634",1,90,34
lf70tbir0r210209150353270,非问诊成长期,"15,054,800",1,60,0
837s5haxnf210219135820103,专家问诊成熟期,"15,023,510",1,100,10
vmn8sjvj3a210129154144381,,"15,023,510",1,100,10
dxiyu8nd1z210202080004103,,"15,022,747",1,68,47
q9rchkq51n210222082149598,专家问诊成熟期,"15,022,747",1,200,47
v4i2mvb1x5210221222454175,专家问诊成熟期,"15,022,747",1,50,47
xsmt9ab8lk210129110350016,,"15,022,747",1,50,47
6pohhnojee210131111145279,,"15,021,171",1,500,71
y2buun3dnc210205164140689,,"14,981,113",1,200,13
fb96grgkiz210220105105429,专家问诊成长期,"14,954,086",1,300,86
inh56ad2u4210209214234460,非问诊成长期,"14,952,812",1,30,12
h556t2tkd3210208133905811,专家问诊成长期,"14,948,243",1,25,43
4438sh4orq210202212742716,,"14,875,292",1,100,92
50zp19wgp1210202211803342,,"14,875,292",1,60,92
gcjqelrv4i210203045055819,,"14,857,484",1,310,84
4b9rrt60wv210207114733902,专家问诊成长期,"14,851,902",1,200,2
o5fxwptv1i210130192613345,,"14,839,540",1,39,40
99zmtpaiai210212202845678,专家问诊成长期,"14,779,378",1,20,78
xvwxaepnu8210201192714104,,"14,698,670",1,60,70
9chzoxjllg210209110433039,专家问诊成长期,"14,696,400",1,300,0
fcf3bkyedm210205091308045,,"14,658,321",1,120,21
8lrc0f5oo0210215173700785,非问诊成长期,"14,625,504",1,200,4
efhzjq7pca210215221611630,非问诊成长期,"14,625,504",1,150,4
iar8k99dfn210204083049580,,"14,611,469",1,200,69
h8ysp6o6om210208083508144,非问诊成长期,"14,585,415",1,30,15
l4u4jjbc1u210203172205088,,"14,574,537",1,100,37
2c77clg3ey210202164232364,,"14,563,825",1,300,25
cih54w9qkv210212153722638,非问诊成长期,"14,548,545",1,80,45
41eh89vjzt210206074525446,,"14,544,312",1,20,12
vw61jkfocx210205175933193,,"14,544,312",1,200,12
0ntbfy7q1x210218160540912,专家问诊成熟期,"14,507,637",1,30,37
97y840jsc7210203201723079,,"14,505,854",1,300,54
6qq713hcr8210217171926893,专家问诊成熟期,"14,489,850",1,50,50
34km1c7z5c210203224045332,,"14,484,859",1,100,59
joztga1jzr210222213208911,非问诊成长期,"14,477,700",1,100,0
fnxavckydn210216133904442,引入期,"14,474,717",1,200,17
38mkq3yxrw210220210525998,非问诊成长期,"14,450,784",1,150,84
qp10fzajdb210130102819806,,"14,401,651",1,100,51
3qzmimj4y8210208215424382,专家问诊流失期,"14,289,173",1,150,73
hfqfhzmr26210207140904147,专家问诊流失期,"14,289,173",1,300,73
tdus85vrxc210218202840605,专家问诊成熟期,"14,287,704",1,50,4
iukswf4ta5210222104141802,专家问诊成熟期,"14,281,034",1,20,34
9xm0j1p22z210210111536481,专家问诊成熟期,"14,262,263",1,100,63
hd57vyjuht210203200543664,,"14,235,399",1,20,99
pycwg0f0ex210203182106874,,"14,235,399",1,60,99
x69gjv2xs9210209110522087,专家问诊成熟期,"14,227,437",1,130,37
wj3rme3uyg210205153333062,,"14,216,264",1,35,64
hxt86hw09u210130120641298,,"14,215,635",1,248,35
7gnryshfwj210218150744126,专家问诊成熟期,"14,191,104",1,38,4
f9innf1tpb210216131135110,专家问诊流失期,"14,177,568",1,300,68
iqvrqi3ui7210216124635905,专家问诊流失期,"14,177,568",1,60,68
mdax2a534k210201124312501,,"14,149,989",1,220,89
mtrr2anw81210201123836001,,"14,149,989",1,220,89
q1bdh48wyo210208161752020,专家问诊成熟期,"14,130,060",1,20,60
os2kboky01210208195028168,专家问诊成熟期,"14,127,824",1,25,24
1qsiv73wq8210203162237697,,"14,125,445",1,20,45
3mhqi8v7ax210222153350606,非问诊成长期,"14,124,161",1,100,61
1ehqj8ocrt210204093811750,,"14,122,464",1,50,64
ztajssnxas210221163906614,专家问诊成熟期,"14,101,824",1,100,24
jhqihnz0sm210218172758305,非问诊成长期,"14,096,730",1,80,30
9giv8o594x210218205828920,专家问诊成熟期,"14,074,197",1,0,97
xzvaa9iter210218130407254,专家问诊成熟期,"14,023,577",1,150,77
fz9pnonvzl210204222753565,,"14,019,723",1,80,23
zq47j26hbe210205080531394,,"14,015,721",1,50,21
vbhaxcx6ts210210104419093,专家问诊成熟期,"14,014,423",1,100,23
wuf0926xkq210217154614208,专家问诊成熟期,"14,012,522",1,180,22
q3h9fp774s210131162945520,,"13,990,694",1,60,94
7kb5qi8b8p210222135154578,专家问诊成熟期,"13,983,671",1,200,71
bsrqo7zjn2210208191022479,专家问诊成长期,"13,975,983",1,150,83
8kl4wb4n7n210209191648431,非问诊成长期,"13,973,137",1,50,37
4iatd51km7210129133907186,,"13,948,156",1,50,56
puymvgvlcf210221115703981,专家问诊成熟期,"13,923,684",1,180,84
vx664m84bp210220171527190,非问诊成长期,"13,895,026",1,120,26
rdq7t0v7mx210203091713264,,"13,888,207",1,200,7
l9j66hp0dd210218090411745,专家问诊流失期,"13,884,682",1,200,82
8vi3o5wajk210220140413113,非问诊成长期,"13,863,206",1,60,6
78fltrf6b5210130094444968,,"13,862,678",1,30,78
5cdh026vpq210217140309677,专家问诊成长期,"13,852,322",1,420,22
dv3wmi61tj210220102412172,专家问诊成长期,"13,852,322",1,80,22
dn1lzheuf6210222012907439,专家问诊成熟期,"13,833,922",1,10,22
7zwz43o761210219095956706,专家问诊成熟期,"13,801,266",1,220,66
8cv0kwrbyv210204111546903,,"13,771,727",1,200,27
8ehjkhexqn210202101420540,,"13,771,727",1,200,27
m6d10por34210219164911254,专家问诊成熟期,"13,769,564",1,50,64
rzvp5sza84210207095756751,专家问诊流失期,"13,759,501",1,200,1
t2s8yd1l5n210222133006631,专家问诊流失期,"13,736,562",1,120,62
lriaq9ocib210220175023510,专家问诊流失期,"13,718,118",1,150,18
9pqbxyu8ow210210093301199,专家问诊成长期,"13,679,049",1,380,49
hu0auwiv4y210215105302374,专家问诊成熟期,"13,648,622",1,150,22
xij6gembqd210218164639661,专家问诊成熟期,"13,638,108",1,80,8
4mz7kdrgzn210221163021449,专家问诊流失期,"13,614,761",1,30,61
jx22t3lt10210220190915047,专家问诊成长期,"13,604,553",1,100,53
3bqio8i4g7210207105312075,专家问诊成长期,"13,578,501",1,30,1
5fqn7p400o210203185220892,,"13,465,726",1,100,26
yo55cp2452210130105618054,,"13,465,726",1,350,26
in6tf93bvz210203093934456,,"13,460,380",1,30,80
e4uply5ex3210206111433955,专家问诊成熟期,"13,458,276",1,300,76
d3y1phmahm210207093423917,专家问诊流失期,"13,272,381",1,120,81
5snto4zzx6210217112724828,专家问诊成长期,"13,233,179",1,100,79
5pj1twsj1d210204202414828,,"13,230,645",1,100,45
hr5l48wqcg210204124821939,,"13,144,196",1,30,96
rdzu448mev210204134415432,,"13,121,600",1,60,0
vpch12iyg3210201150113777,,"13,121,600",1,60,0
riyxp43ht1210212102528256,专家问诊成熟期,"13,114,121",1,150,21
m751lxac6y210208213314756,专家问诊流失期,"13,105,957",1,100,57
3idiqhc619210208185759533,专家问诊成熟期,"13,095,416",1,200,16
ute4vqqyhe210214124912105,非问诊成长期,"13,094,617",1,200,17
0geouen02v210216183731811,专家问诊流失期,"13,091,384",1,20,84
mz1hhktawm210214202157098,非问诊成长期,"13,090,893",1,20,93
mxc0b9hldr210129132351428,,"13,007,019",1,5,19
atz3syah9u210206073232873,,"13,000,006",1,120,6
4a6c0tzcms210217141944855,非问诊成长期,"12,973,127",1,60,27
02kd9ehzb3210131094553451,,"12,953,664",1,150,64
6ymps6j3we210222215502200,非问诊成长期,"12,939,356",1,258,56
j5chyveg4k210222220003577,非问诊成长期,"12,939,356",1,258,56
b8z859vymr210131165212274,,"12,913,394",1,199,94
b6mwdsn3d3210222152905113,非问诊成长期,"12,910,882",1,120,82
n04dmv9kak210220221323302,非问诊成长期,"12,910,882",1,80,82
m3lhzki14u210219104636281,专家问诊成长期,"12,803,718",1,78,18
4ezb5unjyh210214103721105,专家问诊成熟期,"12,798,603",1,30,3
4umoovmfge210215173522127,专家问诊成长期,"12,722,893",1,500,93
78nfw8s4f9210210192550259,专家问诊成长期,"12,721,435",1,200,35
d4o9hhvvjq210207101333807,非问诊成长期,"12,717,968",1,180,68
t8tg1tap3w210201203508863,,"12,695,151",1,600,51
niz62eyx8x210211223347805,专家问诊成熟期,"12,682,997",1,100,97
0estycirdn210210141426646,非问诊成长期,"12,635,805",1,10,5
d8h6xmmshz210129091553349,,"12,617,545",1,35,45
x421z527ik210207215258709,专家问诊成熟期,"12,610,103",1,30,3
15nqg5zxyb210222212212787,专家问诊成熟期,"12,607,501",1,98,1
oy2zvjsrum210215171225098,专家问诊成熟期,"12,598,003",1,300,3
a468yv2t8w210209161504483,非问诊成长期,"12,547,689",1,200,89
bukq0lootb210217160244970,非问诊成长期,"12,547,689",1,200,89
d2iwsfwbg2210205195729179,,"12,539,670",1,100,70
432tebs5gx210204103102865,,"12,533,957",1,200,57
i5a86pnqhi210129094647431,,"12,533,957",1,"1,000",57
vslyn5sodl210204110058832,,"12,524,505",1,60,5
1ddmp2daqw210222232859914,非问诊成长期,"12,514,353",1,220,53
orqsolrjgb210214144130737,非问诊成长期,"12,493,844",1,39,44
3h9orlxrzu210213124659987,专家问诊成熟期,"12,460,030",1,100,30
9ky1o21moq210211092813896,专家问诊成熟期,"12,460,030",1,250,30
ckozj9h6gn210204141409249,,"12,448,070",1,298,70
26do5cprq4210217204203549,专家问诊流失期,"12,426,877",1,200,77
qufi96ka83210218215708281,非问诊成长期,"12,408,651",1,59,51
g0v13meit3210222120128997,非问诊成长期,"12,396,466",1,99,66
jft484takf210208002015593,专家问诊成熟期,"12,376,127",1,68,27
pbhaljwra8210210171043307,专家问诊流失期,"12,358,850",1,100,50
cjksnvrit6210217090459504,专家问诊流失期,"12,315,571",1,60,71
lzt3atron0210214182733281,专家问诊流失期,"12,315,571",1,60,71
y9ius4h4no210210134756685,专家问诊流失期,"12,310,607",1,50,7
da72z9ogua210216124248591,专家问诊成熟期,"12,299,024",1,200,24
f332rodrlh210217162610158,专家问诊成长期,"12,292,666",1,200,66
4fcwpfemhu210222204940818,专家问诊流失期,"12,262,944",1,200,44
wefgmyim2b210216225018987,专家问诊流失期,"12,224,061",1,40,61
qu471rho3v210130191447594,,"12,222,700",1,50,0
2w2jur3w5g210201123418890,,"12,217,538",1,136,38
6gtrk3ulgf210214102502407,专家问诊成熟期,"12,213,730",1,10,30
7u1e9d2uka210221081350785,专家问诊成长期,"12,193,200",1,59,0
ozp7bjcpi2210129104252328,,"12,045,828",1,10,28
w4yea0fw0x210201085628368,,"12,038,584",1,80,84
t67qw55crw210222202530634,专家问诊成长期,"11,957,872",1,50,72
nz7r06gnrx210220170516290,专家问诊流失期,"11,941,963",1,60,63
ke6m9c3qbg210220230540075,非问诊成长期,"11,937,959",1,30,59
woxlfc52kz210220135026033,专家问诊成长期,"11,926,362",1,199,62
ji914c6igk210130212443925,,"11,910,779",1,120,79
f9ruday3p3210220090444438,专家问诊成长期,"11,897,311",1,300,11
jfvu0jxooc210206114826679,专家问诊成长期,"11,897,277",1,120,77
1eqlty8lpg210215153808584,非问诊成长期,"11,884,140",1,59,40
pszteypwo2210212094816617,专家问诊成熟期,"11,859,452",1,30,52
6mvooprc8v210129140528609,,"11,795,581",1,68,81
qrqsit5vcg210131084650162,,"11,784,302",1,100,2
mj6rlzlgs4210217161013712,专家问诊成熟期,"11,784,076",1,100,76
b6bdoafpro210204160611012,,"11,669,659",1,150,59
2a0b3t4wrp210208113403043,非问诊成长期,"11,667,184",1,390,84
2ek4xldsbl210207202155775,专家问诊成长期,"11,666,040",1,70,40
kw35axywei210219183403534,专家问诊成长期,"11,641,678",1,400,78
z7i37yjwht210222092630792,非问诊成长期,"11,584,495",1,45,95
6qsal4lrm7210208202151102,专家问诊流失期,"11,582,537",1,150,37
52q6spntb4210218160705303,非问诊成长期,"11,548,540",1,150,40
qdfd6mxfx2210219092053651,专家问诊流失期,"11,510,568",1,300,68
6sejxmk6a8210219142934850,专家问诊成长期,"11,405,803",1,120,3
q6yh1sv38t210215151838880,专家问诊成熟期,"11,387,107",1,80,7
zlobwyl9je210208115557044,专家问诊成熟期,"11,387,107",1,68,7
ih8hke4p8h210217144037029,非问诊成长期,"11,359,779",1,60,79
v1g5o73ya0210213155606738,专家问诊流失期,"11,347,834",1,120,34
07kd0zfinr210202122213558,,"11,274,616",1,160,16
lyge88a3gq210215094034281,专家问诊成长期,"11,219,457",1,20,57
caf56mzh1j210204185112795,,"11,120,644",1,30,44
s5q29i6q7l210219180447707,专家问诊成熟期,"11,089,574",1,499,74
trd5xgl7i5210206100753443,专家问诊成长期,"11,067,795",1,5,95
a0ogm0lzjs210218101229828,非问诊成长期,"11,035,461",1,800,61
jycdaqxafd210130080635183,,"10,983,870",1,100,70
y4nd0dbmwi210213133353312,专家问诊成长期,"10,973,302",1,30,2
ap5z1yb39k210219204714934,专家问诊成长期,"10,838,624",1,150,24
pu570bju6z210215174026734,非问诊成长期,"10,810,991",1,120,91
39bp61qq6c210201234709538,,"10,807,634",1,96,34
xqjc0di2da210206133937769,非问诊成长期,"10,807,505",1,120,5
u2ijn1a0t4210207125440971,非问诊成长期,"10,738,997",1,300,97
10gpta4iii210209173713340,专家问诊成熟期,"10,738,627",1,100,27
gh3fma97oj210204203043387,,"10,729,311",1,25,11
2brc7joq5s210222102829123,专家问诊成长期,"10,714,888",1,398,88
uf6flkrvtv210218094449365,专家问诊成熟期,"10,712,219",1,30,19
ep4i1ps70k210206172554628,专家问诊流失期,"10,698,682",1,20,82
j41lu9khh7210210210749391,专家问诊成熟期,"10,688,130",1,200,30
kgapgw9gjw210220091312361,专家问诊成熟期,"10,629,429",1,100,29
16floiycds210130090338950,,"10,627,583",1,10,83
i50rip103m210207121821038,专家问诊成熟期,"10,520,351",1,0,51
vsdk0k1rld210213143644318,非问诊成长期,"10,516,327",1,30,27
zvxko2gzwh210217093721243,专家问诊成熟期,"10,463,940",1,30,40
3prieg0ttl210217121620898,专家问诊成熟期,"10,436,200",1,20,0
ufxzj6zgus210214214115931,专家问诊成熟期,"10,359,405",1,0,5
fn11wmzxhb210222110115842,专家问诊成熟期,"10,341,790",1,200,90
ciquigro1x210211113121724,专家问诊成熟期,"10,321,906",1,150,6
qu41gdr3t0210207200953640,专家问诊流失期,"10,272,091",1,20,91
4nv6s0jnxn210204145721853,,"10,264,087",1,80,87
a6b4fsq8zr210207092009626,非问诊成长期,"10,260,525",1,30,25
fil48rhvc7210220141253632,专家问诊成长期,"10,157,428",1,50,28
0bt33c7ddo210216183111577,专家问诊成长期,"10,143,304",1,200,4
m87kthhsdc210216101747939,专家问诊成熟期,"10,061,398",1,0,98
lk8jjad3b5210204095605731,,"10,056,303",1,800,3
9feump4w1z210219120740283,专家问诊流失期,"9,902,728",1,300,28
cyze0i8esa210209090148760,非问诊成长期,"9,851,144",1,250,44
2ufnk436ke210213094820468,专家问诊流失期,"9,841,314",1,260,14
ezep39eri3210210111740417,专家问诊成熟期,"9,820,313",1,20,13
gky5zy8921210208220443253,非问诊成长期,"9,664,931",1,20,31
swcnifp2re210208113123518,专家问诊成长期,"9,578,649",1,80,49
8e9y6v1q1t210206201007346,专家问诊成熟期,"9,250,745",1,45,45
led2vqeorf210220111025952,专家问诊流失期,"9,115,061",1,100,61
a5xuhw64l7210215165250894,专家问诊成熟期,"9,006,640",1,109,40
3b2n6286sg210205164247335,,"8,932,382",1,50,82
dbst3k9d71210201110217485,,"8,928,740",1,50,40
ifojsct3nu210129090025255,,"8,881,917",1,100,17
iqoh00t2ke210202085414333,,"8,880,024",1,300,24
vpkncy8ryt210217214808611,专家问诊成熟期,"8,874,971",1,40,71
fqbpc6n8nc210208174541434,专家问诊成熟期,"8,851,164",1,198,64
bg3n2baua1210208110745929,专家问诊成熟期,"8,834,261",1,100,61
cjyjylfcag210203122202568,,"8,825,662",1,260,62
xptlfj95bv210209161725920,非问诊成长期,"8,758,255",1,100,55
oy1gyxrmz2210210224232516,非问诊成长期,"8,754,847",1,50,47
1a7vf9mbdu210222140130311,非问诊成长期,"8,743,596",1,60,96
ls74km1sco210222141414164,非问诊成长期,"8,743,596",1,400,96
yvhqx8lgni210129151543928,,"8,737,792",1,50,92
3esubyxwe3210218142515994,非问诊成长期,"8,724,790",1,90,90
xd3j7a1xj6210202121402072,,"8,718,201",1,100,1
vhc58okuk6210204191228049,,"8,713,199",1,80,99
ud6ysno2ym210202160357254,,"8,706,202",1,50,2
datsw0uj3j210218210459176,专家问诊成熟期,"8,660,718",1,50,18
5927qpeoca210222224951440,专家问诊流失期,"8,644,220",1,250,20
mv4dn2ai16210221114111560,非问诊成长期,"8,617,286",1,258,86
h60ql0gl7a210220153835537,非问诊成长期,"8,614,168",1,100,68
b4358012zb210202132007623,,"8,613,475",1,100,75
erp69gv80z210221121442689,专家问诊成熟期,"8,593,472",1,15,72
koftxfjzd8210213142527362,专家问诊成熟期,"8,578,552",1,120,52
uxbj5udopt210210181824546,非问诊成长期,"8,566,379",1,150,79
e0t6ghyzzu210203021159683,,"8,564,537",1,20,37
gi1zknk0ve210214153133153,专家问诊流失期,"8,525,337",1,50,37
54n3r7eyw1210202204817083,,"8,494,427",1,108,27
p41jvwfz5v210207132439239,专家问诊成熟期,"8,481,095",1,20,95
0pkujxo3jq210208113626330,专家问诊成熟期,"8,478,433",1,20,33
og97lf1vu8210208113144653,专家问诊成熟期,"8,478,433",1,20,33
7iv2jpv0l0210216115518433,专家问诊成熟期,"8,413,953",1,70,53
yueane82jt210218161341750,专家问诊流失期,"8,412,687",1,200,87
fgofcd9nav210203111541420,,"8,407,083",1,50,83
omazl2wqq9210209201013998,非问诊成长期,"8,404,847",1,160,47
68o9h2n3dy210213205136802,专家问诊成熟期,"8,380,042",1,60,42
on5hn45psd210221091601382,专家问诊流失期,"8,379,105",1,219,5
n650e93ajq210222200724378,专家问诊流失期,"8,331,912",1,300,12
dgd5qyv9vz210219202436262,问诊成长期,"8,329,787",1,288,87
